INSTITUTION_ID,ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,BOCES_CD,BOCES_NAME,COUNTY_CD,COUNTY_NAME,NEEDS_INDEX,NEEDS_INDEX_DESCRIPTION
"800000083450","342800010312","JAMAICA CHILDREN'S SCHOOL",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000083455","342800010332","REDWOOD MIDDLE SCHOOL",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000085452","342800010349","QUEENS SCHOOL FOR LDSHP-EXCELLENCE",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000070902","342800010354","JERMAINE L GREEN STEM INSTITUTE",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000085453","342800010358","MS 358",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000069162","342800011167","METROPOLITAN EXPEDITIONARY LRNING",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000059621","342800011284","YORK EARLY COLLEGE ACADEMY",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000062364","342800011310","QUEENS COLLEGIATE",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000069159","342800011325","HILLSIDE ARTS & LETTERS ACADEMY",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000069160","342800011328","HIGH SCHOOL FOR COMMUNITY LEADERSHIP",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000069163","342800011338","QUEENS SATELLITE HS-OPPORTUNITY",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000070901","342800011350","JAMAICA GATEWAY TO THE SCIENCES",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042136","342800011440","FOREST HILLS HIGH SCHOOL ",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042096","342800011505","HILLCREST HIGH SCHOOL",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042104","342800011620","THOMAS A EDISON CAREER-TECH HS",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042073","342800011680","QUEENS GATEWAY TO HEALTH SCI SEC",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000069161","342800011686","QUEENS METROPOLITAN HIGH SCHOOL",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000056075","342800011687","QUEENS HIGH SCHOOL SCI AT YORK COLL",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000057168","342800011690","HS-LAW ENFORCEMENT & PUB SAFETY",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000059125","342800011896","YOUNG WOMEN'S LRDSHP SCHOOL",2021,"34280001","NYC GEOG DIST #28 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000086908","342800860824","GROWING UP GREEN CHARTER SCHOOL II",2021,,,"3090",,"34","QUEENS","7","Charter Schools"
"800000067015","342800860969","ROCHDALE EARLY ADVANTAGE CHARTER SCH",2021,,,"3090",,"34","QUEENS","7","Charter Schools"
"800000042524","342900010015","PS 15 JACKIE ROBINSON",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042507","342900010033","PS 33 EDWARD M FUNK",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042512","342900010034","PS 34 JOHN HARVARD",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042513","342900010035","PS 35 NATHANIEL WOODHULL",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042514","342900010036","PS 36 SAINT ALBANS SCHOOL",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042515","342900010037","CYNTHIA JENKINS SCHOOL",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042508","342900010038","PS 38 ROSEDALE",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042509","342900010052","PS 52",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042505","342900010059","IS 59 SPRINGFIELD GARDENS",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042506","342900010095","PS 95 EASTWOOD",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042491","342900010109","JEAN NUZZI INTERMEDIATE SCHOOL",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042492","342900010116","PS/IS 116 WILLIAM C HUGHLEY",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042493","342900010118","PS 118 LORRAINE HANSBERRY",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042510","342900010131","PS 131 ABIGAIL ADAMS",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042496","342900010132","PS 132 RALPH BUNCHE",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042497","342900010134","PS 134 HOLLIS",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042498","342900010135","BELLAIRE SCHOOL (THE)",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042499","342900010136","PS 136 ROY WILKINS",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042500","342900010138","PS/MS 138 SUNRISE",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042501","342900010147","PS/MS 147 RONALD MCNAIR",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042502","342900010156","PS 156 LAURELTON",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042503","342900010176","PS 176 CAMBRIA HEIGHTS",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042504","342900010181","PS 181 BROOKFIELD",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000055901","342900010192","IS 192 LINDEN (THE)",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042494","342900010195","PS 195 WILLIAM HABERLE",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000057125","342900010208","PS/IS 208",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042479","342900010238","IS 238 SUSAN B ANTHONY ACADEMY",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042480","342900010251","PS 251",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000057126","342900010268","PS/IS 268",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000057127","342900010270","GORDON PARKS SCHOOL (THE)",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000077851","342900010289","QUEENS UNITED MIDDLE SCHOOL",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000060405","342900010295","PS/IS 295",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000070903","342900010355","COLLABORATIVE ARTS MIDDLE SCHOOL",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000070904","342900010356","COMMUNITY VOICES MIDDLE SCHOOL",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000085454","342900010360","PS 360",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000077850","342900011243","INSTITUTE FOR HEALTH PROFESIONS",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000059097","342900011248","QUEENS PREPARATORY ACADEMY",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000059095","342900011259","PATHWAYS COLLEGE PREPARATORY SCHOOL",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000058012","342900011265","EXCELSIOR PREP HIGH SCHOOL ",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000058109","342900011272","GEORGE WASHINGTON CARVER HS",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000059634","342900011283","PREP ACADEMY FOR WRITERS",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000083437","342900011313","BENJAMIN FRANKLIN HS-FINANCE-INFO",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000069165","342900011326","CAMBRIA HEIGHTS ACADEMY",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000069164","342900011327","EAGLE ACADEMY FOR YOUNG MEN III",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042114","342900011492","MATH/SCIENCE RESEARCH/TECH MAGNET",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042118","342900011498","HUMANITIES & ARTS MAGNET HS",2021,"34290001","NYC GEOG DIST #29 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042390","342900860821","MERRICK ACADEMY-QUEENS PUBLIC CHARTE",2021,,,"3090",,"34","QUEENS","7","Charter Schools"
"800000067235","342900860974","RIVERTON STREET CHARTER SCHOOL",2021,,,"3090",,"34","QUEENS","7","Charter Schools"
"800000082607","342900861077","SUCCESS ACADEMY CS - ROSEDALE",2021,,,"3090",,"34","QUEENS","7","Charter Schools"
"800000082608","342900861078","SUCCESS ACADEMY CS - SPRINGFIELD",2021,,,"3090",,"34","QUEENS","7","Charter Schools"
"800000042345","343000010002","PS 2 ALFRED ZIMBERG",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042346","343000010010","IS 10 HORACE GREELEY",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042347","343000010011","PS 11 KATHRYN PHELAN",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042329","343000010017","PS 17 HENRY DAVID THOREAU",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042330","343000010069","PS 69 JACKSON HEIGHTS",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042331","343000010070","PS 70",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042332","343000010076","PS 76 WILLIAM HALLET",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042333","343000010078","PS/IS 78",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042334","343000010084","PS 84 STEINWAY",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042318","343000010085","PS 85 JUDGE CHARLES VALLONE ",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042319","343000010092","PS 92 HARRY T STEWART SR",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042337","343000010111","PS 111 JACOB BLACKWELL",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042338","343000010112","PS 112 DUTCH KILLS",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042339","343000010122","PS 122 MAMIE FAY",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042340","343000010126","ALBERT SHANKER SCH-VISUAL/PERF ARTS",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042341","343000010127","PS 127 AEROSPACE SCIENCE MAGNET",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042327","343000010141","IS 141 STEINWAY (THE)",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042328","343000010145","IS 145 JOSEPH PULITZER",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042320","343000010148","PS 148",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042321","343000010149","PS 149 CHRISTA MCAULIFFE",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042322","343000010150","PS 150 ",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042323","343000010151","PS 151 MARY D CARTER",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042324","343000010152","PS 152 GWENDOLINE N ALLEYNE",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042325","343000010166","PS 166 HENRY GRADSTEIN",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042326","343000010171","PS 171 PETER G VAN ALST",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042311","343000010204","IS 204 OLIVER W HOLMES",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042312","343000010212","PS 212",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000056023","343000010222","PS 222-FF CHRISTOPHER A SANTORA",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042313","343000010228","IVAN LAFAYETTE EARLY CHILDHOOD SCHOO",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042314","343000010230","IS 230",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000057128","343000010234","PS 234",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042315","343000010235","ACADEMY FOR NEW AMERICANS",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000069166","343000010280","PS 280 HOME OF THE LIONHEARTS",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000077853","343000010291","HUNTERS POINT COMMUNITY MIDDLE ",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000083459","343000010300","30TH AVENUE SCHOOL (THE)",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000077854","343000010329","EAST ELMHURST COMMUNITY SCHOOL",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000085455","343000010361","WOODSIDE COMMUNITY SCHOOL (THE)",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000090313","343000010384","HUNTERS POINT ELEMENTARY SCHOOL",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000091319","343000010398","PS 398",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042128","343000011227","IS 227 LOUIS ARMSTRONG",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000077852","343000011258","ENERGY TECH HIGH SCHOOL",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000059702","343000011286","YOUNG WOMENS LEADERSHIP SCHOOL",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000062356","343000011301","ACAD FOR CAREERS IN TELEVISION-FILM",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042121","343000011445","WILLIAM CULLEN BRYANT HIGH SCHOOL ",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042122","343000011450","LONG ISLAND CITY HIGH SCHOOL ",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000034228","343000011501","FRANK SINATRA SCHOOL OF THE ARTS HS",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000057163","343000011502","INFORMATION TECHNOLOGY HIGH SCHOOL",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042098","343000011555","NEWCOMERS HIGH SCHOOL",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042100","343000011575","ACADEMY OF AMERICAN STUDIES",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000056084","343000011580","BACCALAUREATE SCHOOL-GLOBAL ED",2021,"34300001","NYC GEOG DIST #30 - QUEENS","3090",,"34","QUEENS","1","NYC Public Schools"
"800000042221","343000860822","RENAISSANCE CHARTER SCHOOL",2021,,,"3090",,"34","QUEENS","7","Charter Schools"
"800000042203","343000860836","OUR WORLD NEIGHBORHOOD CHARTER SCHOO",2021,,,"3090",,"34","QUEENS","7","Charter Schools"
"800000061089","343000860932","VOICE CHARTER SCHOOL OF NEW YORK",2021,,,"3090",,"34","QUEENS","7","Charter Schools"
"800000063974","343000860952","GROWING UP GREEN CHARTER SCHOOL",2021,,,"3090",,"34","QUEENS","7","Charter Schools"
"800000070183","343000860998","ACADEMY OF THE CITY CHARTER SCHOOL",2021,,,"3090",,"34","QUEENS","7","Charter Schools"
"800000042057","353100010001","PS 1 TOTTENVILLE",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042058","353100010002","IS 2 GEORGE L EGBERT ",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042059","353100010003","PS 3 MARGARET GIOIOSA SCHOOL (THE)",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042060","353100010004","PS 4 MAURICE WOLLIN",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042061","353100010005","PS 5 HUGUENOT",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042062","353100010006","PS 6 CPL ALLAN F KIVLEHAN SCHOOL",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042063","353100010007","IS 7 ELIAS BERNSTEIN",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042065","353100010008","PS 8 SHIRLEE SOLOMON",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000077855","353100010009","NAPLES STREET ELEMENTARY SCHOOL",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000083445","353100010010","FORT HILL COLLABORATIVE ELEMENTARY ",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042066","353100010011","PS 11 THOMAS DONGAN SCHOOL",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042067","353100010013","PS 13 M L LINDEMEYER",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042046","353100010016","PS 16 JOHN J DRISCOLL",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042047","353100010018","PS 18 JOHN G WHITTIER",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042048","353100010019","PS 19 CURTIS SCHOOL (THE)",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042054","353100010020","PS 20 PORT RICHMOND",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042055","353100010021","PS 21 MARGARET EMERY-ELM PARK",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042041","353100010022","PS 22 GRANITEVILLE",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042042","353100010023","PS 23 RICHMONDTOWN",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042043","353100010024","IS 24 MYRA S BARNES ",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042044","353100010026","PS 26 CARTERET SCHOOL (THE)",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042049","353100010027","IS 27 ANNING S PRALL ",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000083442","353100010028","EAGLE ACADEMY FOR YOUNG MEN",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042050","353100010029","PS 29 BARDWELL",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042051","353100010030","PS 30 WESTERLEIGH",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042052","353100010031","PS 31 WILLIAM T DAVIS",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042053","353100010032","PS 32 GIFFORD SCHOOL (THE)",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042033","353100010034","IS 34 TOTTENVILLE",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042040","353100010035","PS 35 CLOVE VALLEY SCHOOL (THE)",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042026","353100010036","PS 36 J C DRUMGOOLE",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042027","353100010038","PS 38 GEORGE CROMWELL",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042028","353100010039","PS 39 FRANCIS J MURPHY JR",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042030","353100010041","STEPHANIE A VIERNO SCHOOL (THE)",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042031","353100010042","PS 42 ELTINGVILLE",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042032","353100010044","PS 44 THOMAS C BROWN",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042014","353100010045","PS 45 JOHN TYLER",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042034","353100010046","PS 46 ALBERT V MANISCALCO",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042035","353100010048","PS 48 WILLIAM G WILCOX",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042036","353100010049","IS 49 BERTA A DREYFUS",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042037","353100010050","PS 50 FRANK HANKINSON",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
"800000042038","353100010051","IS 51 EDWIN MARKHAM ",2021,"35310001","NYC GEOG DIST #31 - STATEN ISLAND","3090",,"35","RICHMOND","1","NYC Public Schools"
